,date,teff,ts,ps
76,2021-05-01 12:00:00,257.39774149999994,292.62890791181,1005.81216764724
77,2021-05-01 15:00:00,257.6385445,301.762345867715,1005.0515676472401
78,2021-05-01 18:00:00,257.940649,304.11314586771505,1003.3175880000001
79,2021-05-01 21:00:00,258.15463000000005,296.55690941181007,1002.7912880000001
80,2021-05-02 00:00:00,258.1827915,293.4615581397626,1004.3499999999999
81,2021-05-02 03:00:00,258.402158,291.263462882285,1002.6100676472399
82,2021-05-02 06:00:00,258.37557050000004,290.27633304409494,1002.23376764724
83,2021-05-02 09:00:00,258.56462100000005,290.486668044095,1002.28656764724
84,2021-05-02 12:00:00,258.60642400000006,295.70940295590503,1005.207588
85,2021-05-02 15:00:00,258.8945945,305.71300486771503,1005.120288
86,2021-05-02 18:00:00,259.57196500000003,307.55890145590496,1001.7340879999999
87,2021-05-02 21:00:00,259.816016,300.303841367715,1000.3616999999999
88,2021-05-03 00:00:00,259.9004715,297.16894141180995,1000.12706764724
89,2021-05-03 03:00:00,259.86622100000005,296.06996138976257,1002.8264879999999
90,2021-05-03 06:00:00,259.75641100000007,294.68156808819,1001.5176999999999
91,2021-05-03 09:00:00,259.6167945,293.95627149999996,1002.0824
92,2021-05-03 12:00:00,259.76451000000003,298.87040149999996,1001.25286764724
93,2021-05-03 15:00:00,260.357883,307.9227015,1001.48766764724
94,2021-05-03 18:00:00,261.062518,310.185869955905,997.8302676472399
95,2021-05-03 21:00:00,261.291209,304.992903044095,998.3346999999999
96,2021-05-04 00:00:00,261.203971,298.07821363228504,997.4500676472398
97,2021-05-04 03:00:00,261.10415900000004,296.90973670590495,1000.097088
98,2021-05-04 06:00:00,260.6385675,295.19723308819005,1002.2817476472401
99,2021-05-04 09:00:00,260.27932100000004,296.1040248527599,1000.3935676472399
100,2021-05-04 12:00:00,259.983811,298.7593015,1003.64796764724
101,2021-05-04 15:00:00,260.104646,306.58184436771506,1002.7516676472401
102,2021-05-04 18:00:00,260.44450900000004,305.1686096472401,1001.361688
103,2021-05-04 21:00:00,260.12559200000004,298.3445514708601,1003.33094764724
104,2021-05-05 00:00:00,260.01194050000004,296.89059832362005,1001.82536764724
105,2021-05-05 03:00:00,259.2856165,293.50437208818994,1003.947588
106,2021-05-05 06:00:00,259.19102150000003,291.893788044095,1006.4112476472401
107,2021-05-05 09:00:00,258.6784205,292.08270373543,1006.1013476472399
108,2021-05-05 12:00:00,258.27613949999994,290.69636482362,1010.09814764724
109,2021-05-05 15:00:00,257.800909,286.871061691335,1009.76204764724
110,2021-05-05 18:00:00,257.57508100000007,286.30205800000005,1009.7790476472401
111,2021-05-05 21:00:00,257.2707825,285.687325,1009.39254764724
112,2021-05-06 00:00:00,257.064992,286.0626801838575,1008.7728
113,2021-05-06 03:00:00,256.74525100000005,285.85186495590506,1012.97234764724
114,2021-05-06 06:00:00,256.26041250000003,285.50123641181005,1010.511188
115,2021-05-06 09:00:00,255.6915265,284.78433641181005,1010.4927879999998
116,2021-05-06 12:00:00,255.224891,284.23693149999997,1013.6945476472401
117,2021-05-06 15:00:00,255.14282500000004,285.36379658819004,1014.16724764724
118,2021-05-06 18:00:00,255.0695855,287.56319026457,1014.2388476472402
119,2021-05-06 21:00:00,255.0791075,286.743967,1014.47674764724
120,2021-05-07 00:00:00,255.26537400000007,282.5270510661425,1014.8903476472401
