Time,sumaTodos
2021-05-10 18:30:00,95664
2021-05-10 19:00:00,89414
2021-05-10 19:30:00,92820
2021-05-10 20:00:00,93708
2021-05-10 20:30:00,90182
2021-05-10 21:00:00,91291
2021-05-10 21:30:00,92100
2021-05-10 22:00:00,89473
2021-05-10 22:30:00,89421
2021-05-10 23:00:00,92437
2021-05-10 23:30:00,87266
2021-05-11 00:00:00,89971
2021-05-11 00:30:00,88150
2021-05-11 01:00:00,88220
2021-05-11 01:30:00,88273
2021-05-11 02:00:00,92840
2021-05-11 02:30:00,90610
2021-05-11 03:00:00,91273
2021-05-11 03:30:00,90248
2021-05-11 04:00:00,89968
2021-05-11 04:30:00,90524
2021-05-11 05:00:00,91617
2021-05-11 05:30:00,88230
2021-05-11 06:00:00,91340
2021-05-11 06:30:00,89154
2021-05-11 07:00:00,92831
2021-05-11 07:30:00,86509
2021-05-11 08:00:00,89919
2021-05-11 08:30:00,88578
2021-05-11 09:00:00,89149
2021-05-11 09:30:00,91748
2021-05-11 10:00:00,91018
2021-05-11 10:30:00,88711
2021-05-11 11:00:00,91466
2021-05-11 11:30:00,89169
2021-05-11 12:00:00,91978
2021-05-11 12:30:00,87806
2021-05-11 13:00:00,89757
2021-05-11 13:30:00,93043
2021-05-11 14:00:00,89472
2021-05-11 14:30:00,93394
2021-05-11 15:00:00,90546
2021-05-11 15:30:00,93541
2021-05-11 16:00:00,90657
2021-05-11 16:30:00,91466
2021-05-11 17:00:00,93506
2021-05-11 17:30:00,92449
2021-05-11 18:00:00,90002
2021-05-11 18:30:00,92338
2021-05-11 19:00:00,91416
2021-05-11 19:30:00,92453
2021-05-11 20:00:00,93479
2021-05-11 20:30:00,91935
2021-05-11 21:00:00,93335
2021-05-11 21:30:00,91882
2021-05-11 22:00:00,92843
2021-05-11 22:30:00,94534
2021-05-11 23:00:00,91133
2021-05-11 23:30:00,89036
2021-05-12 00:00:00,92226
2021-05-12 00:30:00,95509
2021-05-12 01:00:00,94185
2021-05-12 01:30:00,90766
2021-05-12 02:00:00,92316
2021-05-12 02:30:00,96150
2021-05-12 03:00:00,91922
2021-05-12 03:30:00,93636
2021-05-12 04:00:00,92493
2021-05-12 04:30:00,93484
2021-05-12 05:00:00,93431
2021-05-12 05:30:00,97147
2021-05-12 06:00:00,95754
2021-05-12 06:30:00,93990
2021-05-12 07:00:00,95308
2021-05-12 07:30:00,93724
2021-05-12 08:00:00,94355
2021-05-12 08:30:00,92735
2021-05-12 09:00:00,94911
2021-05-12 09:30:00,94040
2021-05-12 10:00:00,95668
2021-05-12 10:30:00,92567
2021-05-12 11:00:00,99310
2021-05-12 11:30:00,92547
2021-05-12 12:00:00,91978
2021-05-12 12:30:00,92289
2021-05-12 13:00:00,92451
2021-05-12 13:30:00,90171
2021-05-12 14:00:00,90355
2021-05-12 14:30:00,92110
2021-05-12 15:00:00,92061
2021-05-12 15:30:00,94177
2021-05-12 16:00:00,93171
2021-05-12 16:30:00,95004
2021-05-12 17:00:00,94581
2021-05-12 17:30:00,92288
2021-05-12 18:00:00,94313
2021-05-12 18:30:00,90781
2021-05-12 19:00:00,90616
2021-05-12 19:30:00,90694
2021-05-12 20:00:00,88876
2021-05-12 20:30:00,93489
2021-05-12 21:00:00,91765
2021-05-12 21:30:00,89956
2021-05-12 22:00:00,91430
2021-05-12 22:30:00,91993
2021-05-12 23:00:00,89437
2021-05-12 23:30:00,91136
2021-05-13 00:00:00,93625
2021-05-13 00:30:00,92188
2021-05-13 01:00:00,94858
2021-05-13 01:30:00,95587
2021-05-13 02:00:00,93491
2021-05-13 02:30:00,96269
2021-05-13 03:00:00,97514
2021-05-13 03:30:00,93953
2021-05-13 04:00:00,94484
2021-05-13 04:30:00,96182
2021-05-13 05:00:00,93955
2021-05-13 05:30:00,93479
2021-05-13 06:00:00,97545
2021-05-13 06:30:00,97750
2021-05-13 07:00:00,94962
2021-05-13 07:30:00,94786
2021-05-13 08:00:00,97559
2021-05-13 08:30:00,96031
2021-05-13 09:00:00,98428
2021-05-13 09:30:00,96218
2021-05-13 10:00:00,97833
2021-05-13 10:30:00,93588
2021-05-13 11:00:00,94042
2021-05-13 11:30:00,92457
2021-05-13 12:00:00,92948
2021-05-13 12:30:00,90027
2021-05-13 13:00:00,92809
2021-05-13 13:30:00,91020
2021-05-13 14:00:00,89400
2021-05-13 14:30:00,92339
2021-05-13 15:00:00,90698
2021-05-13 15:30:00,88472
2021-05-13 16:00:00,90821
2021-05-13 16:30:00,93082
2021-05-13 17:00:00,93255
2021-05-13 17:30:00,90514
2021-05-13 18:00:00,88620
2021-05-13 18:30:00,89725
2021-05-13 19:00:00,88901
2021-05-13 19:30:00,86900
2021-05-13 20:00:00,89224
2021-05-13 20:30:00,85638
2021-05-13 21:00:00,88796
2021-05-13 21:30:00,89759
2021-05-13 22:00:00,88403
2021-05-13 22:30:00,89318
2021-05-13 23:00:00,90349
2021-05-13 23:30:00,89180
2021-05-14 00:00:00,88215
2021-05-14 00:30:00,89969
2021-05-14 01:00:00,88620
2021-05-14 01:30:00,88461
2021-05-14 02:00:00,91829
2021-05-14 02:30:00,89647
2021-05-14 03:00:00,88625
2021-05-14 03:30:00,88662
2021-05-14 04:00:00,92359
2021-05-14 04:30:00,91846
2021-05-14 05:00:00,89906
2021-05-14 05:30:00,92053
2021-05-14 06:00:00,90292
2021-05-14 06:30:00,90148
2021-05-14 07:00:00,92677
2021-05-14 07:30:00,90474
2021-05-14 08:00:00,91149
2021-05-14 08:30:00,95142
2021-05-14 09:00:00,90936
2021-05-14 09:30:00,92829
2021-05-14 10:00:00,90848
2021-05-14 10:30:00,89833
2021-05-14 11:00:00,88885
2021-05-14 11:30:00,90217
2021-05-14 12:00:00,89398
2021-05-14 12:30:00,88180
2021-05-14 13:00:00,89133
2021-05-14 13:30:00,88588
2021-05-14 14:00:00,89569
2021-05-14 14:30:00,91286
2021-05-14 15:00:00,90935
2021-05-14 15:30:00,89715
2021-05-14 16:00:00,94342
2021-05-14 16:30:00,91879
2021-05-14 17:00:00,90238
2021-05-14 17:30:00,93162
2021-05-14 18:00:00,91801
2021-05-14 18:30:00,91329
2021-05-14 19:00:00,90789
2021-05-14 19:30:00,89467
2021-05-14 20:00:00,88450
2021-05-14 20:30:00,91340
2021-05-14 21:00:00,88114
2021-05-14 21:30:00,89166
2021-05-14 22:00:00,88930
2021-05-14 22:30:00,87796
2021-05-14 23:00:00,88468
2021-05-14 23:30:00,88376
2021-05-15 00:00:00,90785
2021-05-15 00:30:00,86910
2021-05-15 01:00:00,90675
2021-05-15 01:30:00,89565
2021-05-15 02:00:00,87605
2021-05-15 02:30:00,90626
2021-05-15 03:00:00,90822
2021-05-15 03:30:00,87642
2021-05-15 04:00:00,88608
2021-05-15 04:30:00,89839
2021-05-15 05:00:00,88603
2021-05-15 05:30:00,91467
2021-05-15 06:00:00,89007
2021-05-15 06:30:00,91467
2021-05-15 07:00:00,90721
2021-05-15 07:30:00,87520
2021-05-15 08:00:00,91092
2021-05-15 08:30:00,90789
2021-05-15 09:00:00,90533
2021-05-15 09:30:00,87516
2021-05-15 10:00:00,89193
2021-05-15 10:30:00,88208
2021-05-15 11:00:00,89935
2021-05-15 11:30:00,91059
2021-05-15 12:00:00,91096
2021-05-15 12:30:00,90114
2021-05-15 13:00:00,92707
2021-05-15 13:30:00,90379
2021-05-15 14:00:00,94654
2021-05-15 14:30:00,91438
2021-05-15 15:00:00,94478
2021-05-15 15:30:00,91232
2021-05-15 16:00:00,95446
2021-05-15 16:30:00,93411
2021-05-15 17:00:00,91864
2021-05-15 17:30:00,94236
2021-05-15 18:00:00,92275
2021-05-15 18:30:00,92485
2021-05-15 19:00:00,94720
2021-05-15 19:30:00,95212
2021-05-15 20:00:00,92594
2021-05-15 20:30:00,93079
2021-05-15 21:00:00,90932
2021-05-15 21:30:00,90354
2021-05-15 22:00:00,87538
2021-05-15 22:30:00,94259
2021-05-15 23:00:00,88860
2021-05-15 23:30:00,91057
2021-05-16 00:00:00,89003
2021-05-16 00:30:00,87447
2021-05-16 01:00:00,90132
2021-05-16 01:30:00,86756
2021-05-16 02:00:00,88899
2021-05-16 02:30:00,86591
2021-05-16 03:00:00,87205
2021-05-16 03:30:00,88157
2021-05-16 04:00:00,91566
2021-05-16 04:30:00,89541
2021-05-16 05:00:00,90652
2021-05-16 05:30:00,88483
2021-05-16 06:00:00,89356
2021-05-16 06:30:00,91080
2021-05-16 07:00:00,90606
2021-05-16 07:30:00,90672
2021-05-16 08:00:00,89190
2021-05-16 08:30:00,87640
2021-05-16 09:00:00,88116
2021-05-16 09:30:00,88305
2021-05-16 10:00:00,88281
2021-05-16 10:30:00,89180
2021-05-16 11:00:00,90695
2021-05-16 11:30:00,94709
2021-05-16 12:00:00,90176
2021-05-16 12:30:00,90079
2021-05-16 13:00:00,92660
2021-05-16 13:30:00,95542
2021-05-16 14:00:00,92687
2021-05-16 14:30:00,94447
2021-05-16 15:00:00,91928
2021-05-16 15:30:00,93956
2021-05-16 16:00:00,90922
2021-05-16 16:30:00,95399
2021-05-16 17:00:00,94873
2021-05-16 17:30:00,92279
2021-05-16 18:00:00,94056
2021-05-16 18:30:00,95310
2021-05-16 19:00:00,94066
2021-05-16 19:30:00,90484
2021-05-16 20:00:00,91280
2021-05-16 20:30:00,92244
2021-05-16 21:00:00,91533
2021-05-16 21:30:00,90798
2021-05-16 22:00:00,88958
2021-05-16 22:30:00,90026
2021-05-16 23:00:00,92808
2021-05-16 23:30:00,90717
2021-05-17 00:00:00,92432
2021-05-17 00:30:00,91000
2021-05-17 01:00:00,88526
2021-05-17 01:30:00,88865
2021-05-17 02:00:00,91351
2021-05-17 02:30:00,90733
2021-05-17 03:00:00,86043
2021-05-17 03:30:00,86928
2021-05-17 04:00:00,89801
2021-05-17 04:30:00,88015
2021-05-17 05:00:00,87675
2021-05-17 05:30:00,89351
2021-05-17 06:00:00,90580
2021-05-17 06:30:00,88548
2021-05-17 07:00:00,85056
2021-05-17 07:30:00,90696
2021-05-17 08:00:00,92010
2021-05-17 08:30:00,91577
2021-05-17 09:00:00,92163
2021-05-17 09:30:00,93128
2021-05-17 10:00:00,93036
2021-05-17 10:30:00,93135
2021-05-17 11:00:00,93412
2021-05-17 11:30:00,91357
2021-05-17 12:00:00,93253
2021-05-17 12:30:00,91464
2021-05-17 13:00:00,93530
2021-05-17 13:30:00,94424
2021-05-17 14:00:00,93395
2021-05-17 14:30:00,93752
2021-05-17 15:00:00,93878
2021-05-17 15:30:00,86628
2021-05-17 16:00:00,86724
2021-05-17 16:30:00,91103
2021-05-17 17:00:00,91184
2021-05-17 17:30:00,95541
2021-05-17 18:00:00,92315
2021-05-17 18:30:00,92881
2021-05-17 19:00:00,91351
2021-05-17 19:30:00,93988
2021-05-17 20:00:00,90904
2021-05-17 20:30:00,93377
2021-05-17 21:00:00,92222
2021-05-17 21:30:00,93004
2021-05-17 22:00:00,91811
2021-05-17 22:30:00,92118
2021-05-17 23:00:00,88251
2021-05-17 23:30:00,91315
2021-05-18 00:00:00,89236
2021-05-18 00:30:00,91750
2021-05-18 01:00:00,89494
2021-05-18 01:30:00,88248
2021-05-18 02:00:00,90212
2021-05-18 02:30:00,88850
2021-05-18 03:00:00,89097
2021-05-18 03:30:00,89947
2021-05-18 04:00:00,88939
2021-05-18 04:30:00,86376
2021-05-18 05:00:00,88364
2021-05-18 05:30:00,88975
2021-05-18 06:00:00,91845
2021-05-18 06:30:00,85738
2021-05-18 07:00:00,89844
2021-05-18 07:30:00,89531
2021-05-18 08:00:00,89478
2021-05-18 08:30:00,89954
2021-05-18 09:00:00,88780
2021-05-18 09:30:00,89727
2021-05-18 10:00:00,87098
2021-05-18 10:30:00,89968
2021-05-18 11:00:00,90199
2021-05-18 11:30:00,90348
2021-05-18 12:00:00,90918
2021-05-18 12:30:00,91812
2021-05-18 13:00:00,92679
2021-05-18 13:30:00,91980
2021-05-18 14:00:00,90051
2021-05-18 14:30:00,93195
2021-05-18 15:00:00,94213
2021-05-18 15:30:00,95843
2021-05-18 16:00:00,94783
2021-05-18 16:30:00,94107
2021-05-18 17:00:00,93160
2021-05-18 17:30:00,94466
2021-05-18 18:00:00,89974
2021-05-18 18:30:00,94824
2021-05-18 19:00:00,91886
2021-05-18 19:30:00,93377
2021-05-18 20:00:00,93061
2021-05-18 20:30:00,92937
2021-05-18 21:00:00,91801
2021-05-18 21:30:00,92013
2021-05-18 22:00:00,89150
2021-05-18 22:30:00,91086
2021-05-18 23:00:00,90080
2021-05-18 23:30:00,91625
2021-05-19 00:00:00,90909
2021-05-19 00:30:00,89663
2021-05-19 01:00:00,88019
2021-05-19 01:30:00,87124
2021-05-19 02:00:00,89256
2021-05-19 02:30:00,88191
2021-05-19 03:00:00,86253
2021-05-19 03:30:00,88916
2021-05-19 04:00:00,89205
2021-05-19 04:30:00,88240
2021-05-19 05:00:00,87229
2021-05-19 05:30:00,90114
2021-05-19 06:00:00,92226
2021-05-19 06:30:00,88651
2021-05-19 07:00:00,88291
2021-05-19 07:30:00,89808
2021-05-19 08:00:00,88975
2021-05-19 08:30:00,89861
2021-05-19 09:00:00,88709
2021-05-19 09:30:00,88708
2021-05-19 10:00:00,90997
2021-05-19 10:30:00,91229
2021-05-19 11:00:00,94056
2021-05-19 11:30:00,91247
2021-05-19 12:00:00,93709
2021-05-19 12:30:00,91855
2021-05-19 13:00:00,96919
2021-05-19 13:30:00,91797
2021-05-19 14:00:00,92052
2021-05-19 14:30:00,92409
2021-05-19 15:00:00,92703
2021-05-19 15:30:00,90412
2021-05-19 16:00:00,93001
2021-05-19 16:30:00,94260
2021-05-19 17:00:00,91948
2021-05-19 17:30:00,93248
2021-05-19 18:00:00,91584
2021-05-19 18:30:00,94477
2021-05-19 19:00:00,92861
2021-05-19 19:30:00,94839
2021-05-19 20:00:00,92262
2021-05-19 20:30:00,93016
2021-05-19 21:00:00,94032
2021-05-19 21:30:00,93211
2021-05-19 22:00:00,92595
2021-05-19 22:30:00,90850
2021-05-19 23:00:00,95079
2021-05-19 23:30:00,90941
2021-05-20 00:00:00,95055
2021-05-20 00:30:00,90066
2021-05-20 01:00:00,90650
2021-05-20 01:30:00,90913
2021-05-20 02:00:00,89549
2021-05-20 02:30:00,91579
2021-05-20 03:00:00,91671
2021-05-20 03:30:00,89604
2021-05-20 04:00:00,93959
2021-05-20 04:30:00,88866
2021-05-20 05:00:00,92502
2021-05-20 05:30:00,89809
2021-05-20 06:00:00,90301
2021-05-20 06:30:00,89364
2021-05-20 07:00:00,90631
2021-05-20 07:30:00,90428
2021-05-20 08:00:00,88888
2021-05-20 08:30:00,88598
2021-05-20 09:00:00,90087
2021-05-20 09:30:00,93711
2021-05-20 10:00:00,92919
2021-05-20 10:30:00,94738
2021-05-20 11:00:00,94638
2021-05-20 11:30:00,94588
2021-05-20 12:00:00,96268
2021-05-20 12:30:00,95818
2021-05-20 13:00:00,96711
2021-05-20 13:30:00,93918
2021-05-20 14:00:00,93946
2021-05-20 14:30:00,92649
2021-05-20 15:00:00,96367
2021-05-20 15:30:00,92886
2021-05-20 16:00:00,94183
2021-05-20 16:30:00,94628
2021-05-20 17:00:00,94946
2021-05-20 17:30:00,92132
2021-05-20 18:00:00,94480
2021-05-20 18:30:00,91937
2021-05-20 19:00:00,93418
2021-05-20 19:30:00,94198
2021-05-20 20:00:00,92729
2021-05-20 20:30:00,97056
2021-05-20 21:00:00,94158
2021-05-20 21:30:00,93957
2021-05-20 22:00:00,94494
2021-05-20 22:30:00,90558
2021-05-20 23:00:00,91896
2021-05-20 23:30:00,94459
2021-05-21 00:00:00,92896
2021-05-21 00:30:00,92513
2021-05-21 01:00:00,92602
2021-05-21 01:30:00,98146
2021-05-21 02:00:00,94033
2021-05-21 02:30:00,94190
2021-05-21 03:00:00,94910
2021-05-21 03:30:00,95406
2021-05-21 04:00:00,93555
2021-05-21 04:30:00,95221
2021-05-21 05:00:00,93206
2021-05-21 05:30:00,93829
2021-05-21 06:00:00,95340
2021-05-21 06:30:00,92243
2021-05-21 07:00:00,89091
2021-05-21 07:30:00,93504
2021-05-21 08:00:00,93113
2021-05-21 08:30:00,91048
2021-05-21 09:00:00,94838
2021-05-21 09:30:00,93487
2021-05-21 10:00:00,92033
2021-05-21 10:30:00,93479
2021-05-21 11:00:00,94937
2021-05-21 11:30:00,96758
2021-05-21 12:00:00,96844
2021-05-21 12:30:00,96220
2021-05-21 13:00:00,97177
2021-05-21 13:30:00,97897
2021-05-21 14:00:00,99218
2021-05-21 14:30:00,93900
2021-05-21 15:00:00,96046
2021-05-21 15:30:00,92185
2021-05-21 16:00:00,92657
2021-05-21 16:30:00,94368
2021-05-21 17:00:00,92015
2021-05-21 17:30:00,95018
2021-05-21 18:00:00,93994
2021-05-21 18:30:00,93421
2021-05-21 19:00:00,95999
2021-05-21 19:30:00,93213
2021-05-21 20:00:00,92592
2021-05-21 20:30:00,94317
2021-05-21 21:00:00,96783
2021-05-21 21:30:00,91190
2021-05-21 22:00:00,92793
2021-05-21 22:30:00,92721
2021-05-21 23:00:00,93070
2021-05-21 23:30:00,95968
2021-05-22 00:00:00,89642
2021-05-22 00:30:00,91922
2021-05-22 01:00:00,90076
2021-05-22 01:30:00,9424
2021-05-22 12:00:00,49258
2021-05-22 12:30:00,92595
2021-05-22 13:00:00,91753
2021-05-22 13:30:00,92771
2021-05-22 14:00:00,92675
2021-05-22 14:30:00,90870
2021-05-22 15:00:00,91814
2021-05-22 15:30:00,90967
2021-05-22 16:00:00,92755
2021-05-22 16:30:00,89847
2021-05-22 17:00:00,91193
2021-05-22 17:30:00,90157
2021-05-22 18:00:00,90190
2021-05-22 18:30:00,88955
2021-05-22 19:00:00,89054
2021-05-22 19:30:00,88887
2021-05-22 20:00:00,90859
2021-05-22 20:30:00,86977
2021-05-22 21:00:00,90196
2021-05-22 21:30:00,86052
2021-05-22 22:00:00,91434
2021-05-22 22:30:00,91098
2021-05-22 23:00:00,94388
2021-05-22 23:30:00,89656
2021-05-23 00:00:00,92251
2021-05-23 00:30:00,90834
2021-05-23 01:00:00,94392
2021-05-23 01:30:00,94228
2021-05-23 02:00:00,92046
2021-05-23 02:30:00,94809
2021-05-23 03:00:00,95006
2021-05-23 03:30:00,92458
2021-05-23 04:00:00,93200
2021-05-23 04:30:00,11708
2021-05-23 10:00:00,0
2021-05-23 11:30:00,33661
2021-05-23 12:00:00,96008
2021-05-23 12:30:00,93039
2021-05-23 13:00:00,91066
2021-05-23 13:30:00,93541
2021-05-23 14:00:00,92412
2021-05-23 14:30:00,90662
2021-05-23 15:00:00,91443
2021-05-23 15:30:00,87790
2021-05-23 16:00:00,90737
2021-05-23 16:30:00,88085
2021-05-23 17:00:00,89457
2021-05-23 17:30:00,89997
2021-05-23 18:00:00,89058
2021-05-23 18:30:00,89552
2021-05-23 19:00:00,87601
2021-05-23 19:30:00,88309
2021-05-23 20:00:00,89099
2021-05-23 20:30:00,91988
2021-05-23 21:00:00,86659
2021-05-23 21:30:00,89563
2021-05-23 22:00:00,92871
2021-05-23 22:30:00,88850
2021-05-23 23:00:00,91556
2021-05-23 23:30:00,94509
2021-05-24 00:00:00,90718
2021-05-24 00:30:00,90830
2021-05-24 01:00:00,96608
2021-05-24 01:30:00,91480
2021-05-24 02:00:00,92633
2021-05-24 02:30:00,92200
2021-05-24 03:00:00,92851
2021-05-24 03:30:00,94933
2021-05-24 04:00:00,94052
2021-05-24 04:30:00,94875
2021-05-24 05:00:00,92539
2021-05-24 05:30:00,94802
2021-05-24 06:00:00,95582
2021-05-24 06:30:00,97509
2021-05-24 07:00:00,93895
2021-05-24 07:30:00,98436
2021-05-24 08:00:00,97653
2021-05-24 08:30:00,96881
2021-05-24 09:00:00,99355
2021-05-24 09:30:00,96360
2021-05-24 10:00:00,96707
2021-05-24 10:30:00,96434
2021-05-24 11:00:00,93351
2021-05-24 11:30:00,97167
2021-05-24 12:00:00,94102
2021-05-24 12:30:00,92825
2021-05-24 13:00:00,91423
2021-05-24 13:30:00,94567
2021-05-24 14:00:00,91324
2021-05-24 14:30:00,90699
2021-05-24 15:00:00,91512
2021-05-24 15:30:00,93084
2021-05-24 16:00:00,94352
2021-05-24 16:30:00,90548
2021-05-24 17:00:00,89639
2021-05-24 17:30:00,91898
2021-05-24 18:00:00,87375
2021-05-24 18:30:00,87411
2021-05-24 19:00:00,89105
2021-05-24 19:30:00,90136
2021-05-24 20:00:00,88672
2021-05-24 20:30:00,91656
2021-05-24 21:00:00,91372
2021-05-24 21:30:00,89050
2021-05-24 22:00:00,92058
2021-05-24 22:30:00,89662
2021-05-24 23:00:00,90480
2021-05-24 23:30:00,90588
2021-05-25 00:00:00,92390
2021-05-25 00:30:00,94691
2021-05-25 01:00:00,92330
2021-05-25 01:30:00,92900
2021-05-25 02:00:00,95605
2021-05-25 02:30:00,93010
2021-05-25 03:00:00,94087
2021-05-25 03:30:00,98082
2021-05-25 04:00:00,94581
2021-05-25 04:30:00,97308
2021-05-25 05:00:00,97223
2021-05-25 05:30:00,96988
2021-05-25 06:00:00,96008
2021-05-25 06:30:00,97835
2021-05-25 07:00:00,95884
2021-05-25 07:30:00,94021
2021-05-25 08:00:00,96229
2021-05-25 08:30:00,96721
2021-05-25 09:00:00,98326
2021-05-25 09:30:00,95460
2021-05-25 10:00:00,93111
2021-05-25 10:30:00,92354
2021-05-25 11:00:00,93576
2021-05-25 11:30:00,91686
2021-05-25 12:00:00,95111
2021-05-25 12:30:00,92194
2021-05-25 13:00:00,89292
2021-05-25 13:30:00,93856
2021-05-25 14:00:00,91463
2021-05-25 14:30:00,94523
2021-05-25 15:00:00,94757
2021-05-25 15:30:00,92775
2021-05-25 16:00:00,95442
2021-05-25 16:30:00,90426
2021-05-25 17:00:00,91340
2021-05-25 17:30:00,90073
2021-05-25 18:00:00,88655
2021-05-25 18:30:00,89937
2021-05-25 19:00:00,89181
2021-05-25 19:30:00,87935
2021-05-25 20:00:00,87914
2021-05-25 20:30:00,91587
2021-05-25 21:00:00,87463
2021-05-25 21:30:00,91762
2021-05-25 22:00:00,88878
2021-05-25 22:30:00,88640
2021-05-25 23:00:00,89498
2021-05-25 23:30:00,87939
2021-05-26 00:00:00,91899
2021-05-26 00:30:00,88516
2021-05-26 01:00:00,91591
2021-05-26 01:30:00,90208
2021-05-26 02:00:00,87709
2021-05-26 02:30:00,89187
2021-05-26 03:00:00,91033
2021-05-26 03:30:00,90000
2021-05-26 04:00:00,89397
2021-05-26 04:30:00,86940
2021-05-26 05:00:00,89361
2021-05-26 05:30:00,90142
2021-05-26 06:00:00,91783
2021-05-26 06:30:00,90480
2021-05-26 07:00:00,92579
2021-05-26 07:30:00,94215
2021-05-26 08:00:00,88090
2021-05-26 08:30:00,90239
2021-05-26 09:00:00,90438
2021-05-26 09:30:00,90600
2021-05-26 10:00:00,90642
2021-05-26 10:30:00,87370
2021-05-26 11:00:00,88367
2021-05-26 11:30:00,90268
2021-05-26 12:00:00,91822
2021-05-26 12:30:00,89860
2021-05-26 13:00:00,91979
2021-05-26 13:30:00,94183
2021-05-26 14:00:00,94299
2021-05-26 14:30:00,92420
2021-05-26 15:00:00,89726
2021-05-26 15:30:00,93494
2021-05-26 16:00:00,92620
2021-05-26 16:30:00,92638
2021-05-26 17:00:00,95154
2021-05-26 17:30:00,94433
2021-05-26 18:00:00,93310
2021-05-26 18:30:00,92118
2021-05-26 19:00:00,89535
2021-05-26 19:30:00,91046
2021-05-26 20:00:00,90523
2021-05-26 20:30:00,91131
2021-05-26 21:00:00,90853
2021-05-26 21:30:00,90513
2021-05-26 22:00:00,90509
2021-05-26 22:30:00,91495
2021-05-26 23:00:00,88900
2021-05-26 23:30:00,87540
2021-05-27 00:00:00,90442
2021-05-27 00:30:00,88575
2021-05-27 01:00:00,88795
2021-05-27 01:30:00,89307
2021-05-27 02:00:00,90191
2021-05-27 02:30:00,89513
2021-05-27 03:00:00,89823
2021-05-27 03:30:00,88990
2021-05-27 04:00:00,88442
2021-05-27 04:30:00,89177
2021-05-27 05:00:00,89393
2021-05-27 05:30:00,91658
2021-05-27 06:00:00,92724
2021-05-27 06:30:00,93218
2021-05-27 07:00:00,93404
2021-05-27 07:30:00,91906
2021-05-27 08:00:00,91607
2021-05-27 08:30:00,90260
2021-05-27 09:00:00,90370
2021-05-27 09:30:00,90695
2021-05-27 10:00:00,92305
2021-05-27 10:30:00,16687
2021-05-27 11:00:00,34335
2021-05-27 11:30:00,96093
2021-05-27 12:00:00,92266
2021-05-27 12:30:00,93153
2021-05-27 13:00:00,91055
2021-05-27 13:30:00,94148
2021-05-27 14:00:00,90363
2021-05-27 14:30:00,93329
2021-05-27 15:00:00,90943
2021-05-27 15:30:00,93474
2021-05-27 16:00:00,95285
2021-05-27 16:30:00,92229
2021-05-27 17:00:00,96067
2021-05-27 17:30:00,93265
2021-05-27 18:00:00,94095
2021-05-27 18:30:00,95506
2021-05-27 19:00:00,94091
2021-05-27 19:30:00,92217
2021-05-27 20:00:00,89074
2021-05-27 20:30:00,92737
2021-05-27 21:00:00,90996
2021-05-27 21:30:00,89081
2021-05-27 22:00:00,92871
2021-05-27 22:30:00,90975
2021-05-27 23:00:00,93573
2021-05-27 23:30:00,90752
2021-05-28 00:00:00,92280
2021-05-28 00:30:00,92499
2021-05-28 01:00:00,94829
2021-05-28 01:30:00,91224
2021-05-28 02:00:00,92817
2021-05-28 02:30:00,89268
2021-05-28 03:00:00,94517
2021-05-28 03:30:00,91178
2021-05-28 04:00:00,91349
2021-05-28 04:30:00,91137
2021-05-28 05:00:00,90856
2021-05-28 05:30:00,92332
2021-05-28 06:00:00,94039
2021-05-28 06:30:00,92413
2021-05-28 07:00:00,92406
2021-05-28 07:30:00,93423
2021-05-28 08:00:00,92428
2021-05-28 08:30:00,95114
2021-05-28 09:00:00,91180
2021-05-28 09:30:00,94769
2021-05-28 10:00:00,96054
2021-05-28 10:30:00,96001
2021-05-28 11:00:00,94134
2021-05-28 11:30:00,96738
2021-05-28 12:00:00,94728
2021-05-28 12:30:00,96798
2021-05-28 13:00:00,97867
2021-05-28 13:30:00,95903
2021-05-28 14:00:00,97932
2021-05-28 14:30:00,93416
2021-05-28 15:00:00,93661
2021-05-28 15:30:00,95713
2021-05-28 16:00:00,92452
2021-05-28 16:30:00,93466
2021-05-28 17:00:00,93800
2021-05-28 17:30:00,93503
2021-05-28 18:00:00,92467
2021-05-28 18:30:00,94643
2021-05-28 19:00:00,97015
2021-05-28 19:30:00,94932
2021-05-28 20:00:00,97057
2021-05-28 20:30:00,94614
2021-05-28 21:00:00,94250
2021-05-28 21:30:00,94379
2021-05-28 22:00:00,93893
2021-05-28 22:30:00,90281
2021-05-28 23:00:00,95763
2021-05-28 23:30:00,95820
2021-05-29 00:00:00,91325
2021-05-29 00:30:00,92055
2021-05-29 01:00:00,91429
2021-05-29 01:30:00,92734
2021-05-29 02:00:00,96382
2021-05-29 02:30:00,91760
2021-05-29 03:00:00,90330
2021-05-29 03:30:00,92229
2021-05-29 04:00:00,92336
2021-05-29 04:30:00,91719
2021-05-29 05:00:00,95456
2021-05-29 05:30:00,90095
2021-05-29 06:00:00,93643
2021-05-29 06:30:00,90263
2021-05-29 07:00:00,94819
2021-05-29 07:30:00,91880
2021-05-29 08:00:00,91128
2021-05-29 08:30:00,90236
2021-05-29 09:00:00,91475
2021-05-29 09:30:00,90923
2021-05-29 10:00:00,91901
2021-05-29 10:30:00,91577
2021-05-29 11:00:00,91889
2021-05-29 11:30:00,92965
2021-05-29 12:00:00,93038
2021-05-29 12:30:00,93564
2021-05-29 13:00:00,95159
2021-05-29 13:30:00,91667
2021-05-29 14:00:00,88829
2021-05-29 14:30:00,94175
2021-05-29 15:00:00,93481
